"PassengerId","HomePlanet","CryoSleep","Cabin","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported","Group","Number","total_spending","Deck","Cabin_num","Side"
"0219_01","Earth",1,"G/36/P","TRAPPIST-1e",19,0,0,0,0,0,0,"Nica River",1,1," 219",0,"G",36,1
"0220_01","Earth",1,"G/37/P","TRAPPIST-1e",2,0,0,0,0,0,0,"Tyle Wilsoney",1,1," 220",0,"G",37,1
"0220_02","Earth",0,"G/37/P","TRAPPIST-1e",0,0,0,0,0,0,0,"Wena Wilsoney",1,2," 220",0,"G",37,1
"0220_03","Earth",1,"G/37/P","TRAPPIST-1e",13,0,0,0,0,0,0,"Branca Wilsoney",0,3," 220",0,"G",37,1
"0220_04","Earth",0,"E/10/P","TRAPPIST-1e",25,0,122,84,0,0,0,"Dont Wilsoney",0,4," 220",206,"E",10,1
"0220_05","Earth",0,"F/48/P","TRAPPIST-1e",16,0,0,3,0,0,1099,"Velyne Wilsoney",0,5," 220",1102,"F",48,1
"0220_06","Earth",0,"G/37/P","55 Cancri e",1,0,0,0,0,0,0,"Weney Wilsoney",0,6," 220",0,"G",37,1
"0220_07","Earth",1,"G/37/P","TRAPPIST-1e",15,0,0,0,0,0,0,"Guye Wilsoney",1,7," 220",0,"G",37,1
"0221_01","Mars",0,"E/13/S","55 Cancri e",21,0,2237,0,119,0,0,"Cowhex Blan",0,1," 221",2356,"E",13,0
"0221_02","Mars",0,"E/13/S","TRAPPIST-1e",23,0,1215,80,1,2,0,"Yogark Reke",0,2," 221",1298,"E",13,0
"0221_03","Mars",0,"E/13/S","TRAPPIST-1e",33,0,1933,12,188,1,0,"Jacks Reke",0,3," 221",2134,"E",13,0
"0221_04","Mars",1,"E/13/S","TRAPPIST-1e",21,0,0,0,0,0,0,"Eerch Reke",1,4," 221",0,"E",13,0
"0221_05","Mars",0,"E/13/S","TRAPPIST-1e",41,0,1230,0,301,43,1023,"Panbug Reke",0,5," 221",2597,"E",13,0
"0221_06","Mars",0,"E/13/S","TRAPPIST-1e",16,0,915,0,221,234,0,"Gran Reke",0,6," 221",1370,"E",13,0
"0221_07","Mars",1,"E/13/S","TRAPPIST-1e",42,0,0,0,0,0,0,"Rohs Reke",0,7," 221",0,"E",13,0
"0222_01","Mars",0,"F/41/S","TRAPPIST-1e",20,0,1406,0,0,11,0,"Gone Perte",0,1," 222",1417,"F",41,0
"0222_02","Mars",1,"F/41/S","TRAPPIST-1e",24,0,0,0,0,0,0,"Colf Deva",1,2," 222",0,"F",41,0
"0222_03","Mars",1,"E/14/S","TRAPPIST-1e",16,0,0,0,0,0,0,"Grake Perte",1,3," 222",0,"E",14,0
"0223_01","Earth",0,"G/35/S","TRAPPIST-1e",21,0,0,2,665,0,9,"Evan Sykess",0,1," 223",676,"G",35,0
"0224_01","Mars",0,"F/42/S","TRAPPIST-1e",32,1,181,0,5,1634,0,"Blues Queen",0,1," 224",1820,"F",42,0
"0225_01","Earth",1,"G/38/P","PSO J318.5-22",58,0,0,0,0,0,0,"Carly Hortis",1,1," 225",0,"G",38,1
"0229_01","Earth",0,"F/43/S","TRAPPIST-1e",24,0,4,7,0,713,79,"Done Sellahaney",0,1," 229",803,"F",43,0
"0231_01","Mars",0,"F/44/S","TRAPPIST-1e",30,0,85,0,1,1720,0,"Krus Nate",0,1," 231",1806,"F",44,0
"0232_01","Earth",1,"G/36/S","PSO J318.5-22",27,0,0,0,0,0,0,"Nica Bakerrison",0,1," 232",0,"G",36,0
"0233_01","Mars",0,"F/45/S","TRAPPIST-1e",32,0,56,0,256,1438,0,"Teda Wist",0,1," 233",1750,"F",45,0
"0234_01","Earth",0,"F/50/P","TRAPPIST-1e",43,0,0,888,0,0,0,"Keitha Josey",0,1," 234",888,"F",50,1
"0237_01","Europa",1,"B/11/P","TRAPPIST-1e",42,0,0,0,0,0,0,"Weias Aginge",1,1," 237",0,"B",11,1
"0239_01","Mars",0,"F/82/P","TRAPPIST-1e",37,0,637,0,0,92,319,"Diedow Resty",0,1," 239",1048,"F",82,1
"0240_01","Mars",1,"F/52/P","TRAPPIST-1e",35,0,0,0,0,0,0,"Puffes Crie",1,1," 240",0,"F",52,1
"0241_01","Europa",0,"E/11/P","55 Cancri e",33,0,0,1249,0,4812,1116,"Alas Dischod",0,1," 241",7177,"E",11,1
"0242_01","Other",0,"F/46/S","TRAPPIST-1e",18,0,313,1,691,283,0,"Almone Sté",0,1," 242",1288,"F",46,0
"0243_01","Earth",1,"G/37/S","TRAPPIST-1e",21,0,0,0,0,0,0,"Lilace Cartyernan",0,1," 243",0,"G",37,0
"0244_01","Mars",1,"G/82/P","TRAPPIST-1e",43,0,0,0,0,0,0,"Froos Sad",1,1," 244",0,"G",82,1
"0244_02","Mars",1,"F/47/S","55 Cancri e",14,0,0,0,0,0,0,"Tous Sad",1,2," 244",0,"F",47,0
"0245_01","Europa",0,"C/6/P","55 Cancri e",46,0,0,3571,0,0,7,"Glueba Repumparte",1,1," 245",3578,"C",6,1
"0245_02","Europa",0,"C/6/P","TRAPPIST-1e",33,0,0,86,796,584,10912,"Anchib Repumparte",0,2," 245",12378,"C",6,1
"0246_01","Mars",0,"D/8/P","TRAPPIST-1e",21,0,2947,0,287,27,0,"Mele Sesa",0,1," 246",3261,"D",8,1
"0248_01","Europa",0,"C/10/S","TRAPPIST-1e",33,0,0,1,0,8620,1063,"Genifi Spanxibus",0,1," 248",9684,"C",10,0
"0250_01","Earth",1,"G/38/S","PSO J318.5-22",47,0,0,0,0,0,0,"Camily Kramosley",0,1," 250",0,"G",38,0
"0251_01","Other",1,"C/11/S","55 Cancri e",54,0,0,0,0,0,0,"Diphah Amsive",1,1," 251",0,"C",11,0
"0252_01","Earth",0,"F/53/P","TRAPPIST-1e",30,0,335,695,541,0,0,"Leenny Byerry",0,1," 252",1571,"F",53,1
"0253_01","Earth",0,"G/42/P","TRAPPIST-1e",29,0,272,615,0,0,1,"Dawne Cardner",0,1," 253",888,"G",42,1
"0254_01","Earth",0,"F/54/P","TRAPPIST-1e",21,0,702,172,408,2,6,"Race Stenson",1,1," 254",1290,"F",54,1
"0255_01","Europa",1,"A/3/S","TRAPPIST-1e",24,0,0,0,0,0,0,"Ashir Mingious",1,1," 255",0,"A",3,0
"0257_01","Mars",0,"F/49/S","55 Cancri e",21,0,1664,0,0,0,0,"Errohs Berte",0,1," 257",1664,"F",49,0
"0257_02","Mars",1,"F/49/S","TRAPPIST-1e",60,0,0,0,0,0,0,"Squars Berte",1,2," 257",0,"F",49,0
"0258_01","Earth",0,"F/50/S","TRAPPIST-1e",22,0,0,0,313,299,92,"Feryla Cooperkins",0,1," 258",704,"F",50,0
"0260_01","Europa",0,"E/16/S","TRAPPIST-1e",26,0,0,4810,0,981,2054,"Segino Inderly",0,1," 260",7845,"E",16,0
"0261_01","Earth",0,"F/56/P","TRAPPIST-1e",26,0,66,29,0,0,803,"Dord Bookerson",0,1," 261",898,"F",56,1
"0263_01","Earth",1,"G/43/P","TRAPPIST-1e",28,0,0,0,0,0,0,"Maen Merkins",1,1," 263",0,"G",43,1
"0265_01","Europa",1,"D/8/S","TRAPPIST-1e",39,0,0,0,0,0,0,"Etair Herpumble",1,1," 265",0,"D",8,0
"0267_01","Earth",0,"F/51/S","TRAPPIST-1e",13,0,118,0,0,754,1,"Lilace Sancockett",0,1," 267",873,"F",51,0
"0269_01","Earth",0,"F/52/S","55 Cancri e",47,0,0,231,592,0,0,"Lerome Polliamposs",1,1," 269",823,"F",52,0
"0270_01","Earth",0,"F/59/P","TRAPPIST-1e",63,0,0,25,128,0,1240,"Cathya Fryersonis",0,1," 270",1393,"F",59,1
"0275_01","Europa",1,"D/9/S","55 Cancri e",33.0182767624021,0,0,0,0,0,0,"Terf Obnoble",1,1," 275",0,"D",9,0
"0277_01","Earth",0,"F/61/P","55 Cancri e",50,0,44,2390,0,53,0,"Byront Mcdanield",1,1," 277",2487,"F",61,1
"0278_01","Earth",0,"F/82/P","TRAPPIST-1e",35,0,0,0,0,888,0,"Judya Beachez",0,1," 278",888,"F",82,1
"0278_02","Earth",0,"G/45/P","TRAPPIST-1e",45,0,0,97,0,14,333,"Marice Beachez",0,2," 278",444,"G",45,1
"0281_01","Earth",0,"F/63/P","TRAPPIST-1e",19,0,0,0,2078,0,0,"Derine Pierry",1,1," 281",2078,"F",63,1
"0282_01","Earth",0,"F/54/S","TRAPPIST-1e",21,0,0,918,0,0,0,"Valex Baketton",1,1," 282",918,"F",54,0
"0283_01","Earth",1,"G/46/P","PSO J318.5-22",29,0,0,0,0,0,0,"Jacky Santin",1,1," 283",0,"G",46,1
"0283_02","Earth",0,"F/64/P","TRAPPIST-1e",22,0,146,654,1,0,2,"Roydo Santin",1,2," 283",803,"F",64,1
"0285_01","Europa",1,"E/16/P","TRAPPIST-1e",14,0,0,0,0,0,0,"Krabik Invebodene",1,1," 285",0,"E",16,1
"0285_02","Europa",1,"E/16/P","55 Cancri e",42,0,0,0,0,0,0,"Grasath Invebodene",1,2," 285",0,"E",16,1
"0286_01","Earth",0,"F/65/P","55 Cancri e",57,0,3,1281,29,162,13,"Carita Jimes",0,1," 286",1488,"F",65,1
"0287_01","Europa",1,"G/82/P","55 Cancri e",39,0,0,0,0,0,0,"Tetra Bootty",1,1," 287",0,"G",82,1
"0287_02","Europa",0,"B/12/P","TRAPPIST-1e",28,0,0,587,32,6,1460,"Alasym Bootty",0,2," 287",2085,"B",12,1
"0288_01","Earth",0,"F/55/S","55 Cancri e",19,0,0,0,0,0,828,"Gory Delez",0,1," 288",828,"F",55,0
"0289_01","Europa",1,"C/12/S","55 Cancri e",19,0,0,0,0,0,0,"Furuson Objeciane",1,1," 289",0,"C",12,0
"0290_01","Europa",0,"B/7/S","55 Cancri e",26,0,0,4458,0,1157,262,"Skaton Excialing",1,1," 290",5877,"B",7,0
"0290_02","Europa",1,"B/7/S","TRAPPIST-1e",17,0,0,0,0,0,0,"Algor Excialing",1,2," 290",0,"B",7,0
"0290_03","Europa",1,"B/7/S","TRAPPIST-1e",43,0,0,0,0,0,0,"Dhenar Excialing",1,3," 290",0,"B",7,0
"0290_04","Europa",0,"B/7/S","55 Cancri e",9,0,0,0,0,0,0,"Atino Excialing",1,4," 290",0,"B",7,0
"0291_01","Europa",0,"D/10/S","TRAPPIST-1e",40,0,0,6500,88,1090,0,"Castab Brakeril",1,1," 291",7678,"D",10,0
"0294_01","Europa",1,"B/8/S","TRAPPIST-1e",50,0,0,0,0,0,0,"Phonons Roforhauge",1,1," 294",0,"B",8,0
"0297_01","Earth",0,"G/47/P","TRAPPIST-1e",24,0,90,2,1324,17,0,"Ernice Gardonadox",1,1," 297",1433,"G",47,1
"0298_01","Europa",1,"A/3/P","55 Cancri e",57,0,0,0,0,0,0,"Ashird Sorbitter",1,1," 298",0,"A",3,1
"0301_01","Earth",1,"G/82/P","TRAPPIST-1e",16,0,0,0,0,0,0,"Margia Wriggins",0,1," 301",0,"G",82,1
"0302_01","Earth",0,"F/67/P","TRAPPIST-1e",23,0,0,0,15,0,1370,"Lesley Shephendry",0,1," 302",1385,"F",67,1
"0303_01","Other",1,"G/41/S","TRAPPIST-1e",23,0,0,0,0,0,0,"Oraryn Kirklander",1,1," 303",0,"G",41,0
"0304_01","Europa",0,"E/18/S","TRAPPIST-1e",28,0,0,422,0,1851,5166,"Betena Ausivetpul",0,1," 304",7439,"E",18,0
"0305_01","Europa",0,"C/7/P","55 Cancri e",23,0,0,584,0,20,2469,"Suhelik Geousker",0,1," 305",3073,"C",7,1
"0306_01","Earth",0,"E/19/S","TRAPPIST-1e",23,0,368,175,259,1,101,"Dony Estevesters",0,1," 306",904,"E",19,0
"0307_01","Earth",0,"F/59/S","TRAPPIST-1e",18,0,0,0,1359,0,0,"Natald Hickett",1,1," 307",1359,"F",59,0
"0309_01","Earth",0,"F/60/S","TRAPPIST-1e",18,0,1194,0,157,6,0,"Billya Bowerson",0,1," 309",1357,"F",60,0
"0310_01","Europa",0,"C/82/S","TRAPPIST-1e",67,0,0,230,0,4476,241,"Naviton Coudered",0,1," 310",4947,"C",82,0
"0313_01","Earth",0,"F/68/P","PSO J318.5-22",60,0,7,540,1,0,4,"Briney Mckinsond",1,1," 313",552,"F",68,1
"0313_02","Earth",1,"G/50/P","55 Cancri e",17.5011682242991,0,0,0,0,0,0,"Jona Mckinsond",1,2," 313",0,"G",50,1
"0313_03","Earth",0,"F/68/P","55 Cancri e",49,0,331,0,0,318,0,"Jaimer Mckinsond",1,3," 313",649,"F",68,1
"0313_04","Earth",0,"G/50/P","55 Cancri e",0,0,0,0,0,0,0,"Hary Mckinsond",1,4," 313",0,"G",50,1
"0314_01","Earth",0,"G/51/P","55 Cancri e",26,0,386,0,74,0,1330,"Kell Kochroeders",0,1," 314",1790,"G",51,1
"0315_01","Other",1,"G/42/S","PSO J318.5-22",35,0,0,0,0,0,0,"Adriet Valezaley",1,1," 315",0,"G",42,0
"0316_01","Europa",0,"B/9/S","TRAPPIST-1e",24,0,0,2628,0,170,0,"Hallah Sorbitter",1,1," 316",2798,"B",9,0
"0316_02","Europa",1,"B/9/S","TRAPPIST-1e",20,0,0,0,0,0,0,"Beneba Sorbitter",1,2," 316",0,"B",9,0
"0320_01","Earth",0,"G/44/S","TRAPPIST-1e",18,0,0,2,0,0,0,"Breney Bellarkerd",0,1," 320",2,"G",44,0
"0320_02","Earth",0,"G/44/S","TRAPPIST-1e",21,0,0,5,3,0,0,"Garley Bellarkerd",0,2," 320",8,"G",44,0
"0321_01","Other",0,"F/61/S","TRAPPIST-1e",59,1,1018,0,209,0,0,"Quites Bache",0,1," 321",1227,"F",61,0
"0322_01","Earth",1,"G/45/S","PSO J318.5-22",13,0,0,0,0,0,0,"Annya Blange",0,1," 322",0,"G",45,0
"0324_01","Earth",1,"G/53/P","55 Cancri e",43,0,0,0,0,0,0,"Carma Hooperez",0,1," 324",0,"G",53,1
"0326_01","Earth",1,"G/47/S","TRAPPIST-1e",29,0,0,0,0,0,0,"Charly Edwartizman",0,1," 326",0,"G",47,0
"0327_01","Earth",0,"F/82/P","TRAPPIST-1e",19,0,17,0,784,0,2,"Jasony Ocherman",1,1," 327",803,"F",82,1
"0330_01","Europa",0,"C/14/S","TRAPPIST-1e",2,0,0,0,0,0,0,"Bellah Siveduced",1,1," 330",0,"C",14,0
"0330_02","Europa",0,"C/14/S","TRAPPIST-1e",32,0,247,4651,0,46,202,NA,1,2," 330",5146,"C",14,0
"0330_03","Europa",0,"C/14/S","TRAPPIST-1e",33,0,443,317,0,148,1260,"Hekaton Siveduced",0,3," 330",2168,"C",14,0
"0331_01","Earth",0,"F/72/P","TRAPPIST-1e",25,0,0,0,251,0,552,"Lewise Burchard",0,1," 331",803,"F",72,1
"0333_01","Mars",1,"F/73/P","55 Cancri e",29,0,0,0,0,0,0,"Phios Melie",1,1," 333",0,"F",73,1
"0334_01","Mars",0,"F/62/S","TRAPPIST-1e",29,0,5715,2,211,1476,0,"Unfly Mushe",0,1," 334",7404,"F",62,0
"0336_01","Earth",0,"F/74/P","TRAPPIST-1e",44,0,695,1,16,0,0,"Maura Cookson",0,1," 336",712,"F",74,1
"0337_01","Mars",1,"F/63/S","55 Cancri e",2,0,0,0,0,0,0,"Guanch Perle",1,1," 337",0,"F",63,0
"0337_02","Mars",0,"F/63/S","TRAPPIST-1e",19,0,417,349,634,3,1057,"Weros Perle",1,2," 337",2460,"F",63,0
"0337_03","Mars",0,"F/63/S","55 Cancri e",0,0,0,0,0,0,0,NA,1,3," 337",0,"F",63,0
"0338_01","Earth",1,"G/48/S","TRAPPIST-1e",18,0,0,0,0,0,0,"Ireen Guerson",1,1," 338",0,"G",48,0
"0340_01","Europa",1,"B/10/S","55 Cancri e",38,0,0,0,0,0,0,"Pentard Poille",1,1," 340",0,"B",10,0
"0341_01","Earth",1,"G/57/P","PSO J318.5-22",5,0,0,0,0,0,0,"Lorian Webstephrey",0,1," 341",0,"G",57,1
"0343_01","Earth",0,"F/76/P","PSO J318.5-22",31,0,121,0,0,274,907,"Meremy Salez",0,1," 343",1302,"F",76,1
"0345_01","Mars",1,"E/21/S","TRAPPIST-1e",30,0,0,0,0,0,0,"Berios Racke",0,1," 345",0,"E",21,0
"0346_01","Earth",1,"G/59/P","55 Cancri e",15,0,0,0,0,0,0,"Lynney Chanan",1,1," 346",0,"G",59,1
"0347_01","Mars",0,"F/64/S","TRAPPIST-1e",27,0,434,0,1434,0,0,"Cousk Kraie",0,1," 347",1868,"F",64,0
"0348_01","Mars",0,"D/12/P","TRAPPIST-1e",22,0,142,2876,202,3,0,"Stray Mane",1,1," 348",3223,"D",12,1
"0348_02","Mars",0,"D/82/P","TRAPPIST-1e",36,0,520,0,1865,0,0,"Weet Mane",1,2," 348",2385,"D",82,1
"0350_01","Earth",1,"G/60/P","PSO J318.5-22",14,0,0,0,0,0,0,"Loresa Burchanez",1,1," 350",0,"G",60,1
"0352_01","Mars",0,"F/78/P","TRAPPIST-1e",23,0,2001,0,2975,0,0,"Hits Strad",0,1," 352",4976,"F",78,1
"0355_01","Earth",1,"G/82/P","TRAPPIST-1e",18,0,0,0,0,0,0,"Tricky Warrison",1,1," 355",0,"G",82,1
"0356_01","Europa",1,"B/15/P","55 Cancri e",36,0,0,0,0,0,0,"Pharmus Gloyanthy",1,1," 356",0,"B",15,1
"0357_01","Earth",0,"F/65/S","TRAPPIST-1e",41,0,0,1198,0,124,572,"Eduard Mcleaney",0,1," 357",1894,"F",65,0
"0358_01","Earth",1,"G/50/S","TRAPPIST-1e",50,0,0,0,0,0,0,"Ronna Connon",1,1," 358",0,"G",50,0
"0358_02","Earth",1,"G/50/S","PSO J318.5-22",32,0,0,0,0,0,0,"Dandy Connon",1,2," 358",0,"G",50,0
"0359_01","Earth",0,"F/66/S","PSO J318.5-22",26,0,148,0,453,0,88,"Celine Popez",0,1," 359",689,"F",66,0
"0360_01","Earth",0,"F/67/S","TRAPPIST-1e",15,0,358,212,33,0,112,"Elancy Staffersby",0,1," 360",715,"F",67,0
"0361_01","Earth",0,"F/68/S","55 Cancri e",33,0,0,36,0,280,417,"Virgie Headardyer",1,1," 361",733,"F",68,0
"0365_01","Earth",0,"G/51/S","55 Cancri e",29.8770601336303,0,0,0,0,685,21,"Dandra Jacostaney",0,1," 365",706,"G",51,0
"0368_01","Mars",0,"F/82/P","TRAPPIST-1e",26,0,2832,107,4447,15,4,"Resers Perte",0,1," 368",7405,"F",82,1
"0368_02","Mars",1,"F/82/P","TRAPPIST-1e",61,0,0,0,0,0,0,"Batech Perte",1,2," 368",0,"F",82,1
"0369_01","Earth",0,"G/53/S","TRAPPIST-1e",24,0,0,0,592,177,58,"Veroy Pottonalden",1,1," 369",827,"G",53,0
"0370_01","Earth",0,"F/83/P","TRAPPIST-1e",30,0,0,95,0,441,1023,"Tine Coffmaney",0,1," 370",1559,"F",83,1
"0371_01","Mars",1,"F/84/P","TRAPPIST-1e",24,0,0,0,0,0,0,"Chrey Dutte",1,1," 371",0,"F",84,1
"0372_01","Earth",0,"F/85/P","TRAPPIST-1e",24,0,0,5,0,2766,0,NA,0,1," 372",2771,"F",85,1
"0373_01","Earth",1,"G/62/P","TRAPPIST-1e",41,0,0,0,0,0,0,"Billex Mcneiderson",0,1," 373",0,"G",62,1
"0375_01","Earth",0,"E/22/P","TRAPPIST-1e",20,0,0,0,558,0,230,"Luzel Vincenton",0,1," 375",788,"E",22,1
"0376_01","Earth",0,"G/54/S","TRAPPIST-1e",22,0,116,0,786,6,0,"Francy Spentley",1,1," 376",908,"G",54,0
"0377_01","Europa",0,"C/15/S","55 Cancri e",63,0,0,1068,0,176,8188,"Wezncha Excialing",0,1," 377",9432,"C",15,0
"0378_01","Europa",0,"B/11/S","55 Cancri e",18,0,17,215,4,5132,697,"Bram Pirejus",0,1," 378",6065,"B",11,0
"0378_02","Europa",1,"B/11/S","55 Cancri e",21,0,0,0,0,0,0,"Marfak Pirejus",1,2," 378",0,"B",11,0
"0378_03","Europa",0,"B/11/S","TRAPPIST-1e",79,0,5649,235,7,2579,2175,"Naslon Pirejus",0,3," 378",10645,"B",11,0
"0378_04","Europa",1,"B/11/S","TRAPPIST-1e",56,0,0,0,0,0,0,"Muonons Pirejus",1,4," 378",0,"B",11,0
"0378_05","Europa",1,"B/11/S","TRAPPIST-1e",13,0,0,0,0,0,0,"Polaton Pirejus",1,5," 378",0,"B",11,0
"0378_06","Europa",0,"B/11/S","TRAPPIST-1e",33,0,0,2491,6,1173,1059,"Sollum Pirejus",0,6," 378",4729,"B",11,0
"0378_07","Europa",1,"B/11/S","TRAPPIST-1e",32,0,0,0,0,0,0,"Achib Pirejus",1,7," 378",0,"B",11,0
"0379_01","Earth",0,"G/63/P","TRAPPIST-1e",31,0,198,0,591,0,164,"Brita Moodson",1,1," 379",953,"G",63,1
"0380_01","Europa",1,"G/82/P","55 Cancri e",26,0,0,0,0,0,0,"Zinopus Fuelddid",1,1," 380",0,"G",82,1
"0381_01","Europa",1,"B/16/P","55 Cancri e",18,0,0,0,0,0,0,"Mesatan Mosteraked",1,1," 381",0,"B",16,1
"0381_02","Europa",1,"B/16/P","55 Cancri e",38,0,0,0,0,0,0,"Aston Mosteraked",1,2," 381",0,"B",16,1
"0382_01","Other",0,"G/64/P","Other",23,0,348,0,0,4,368,"Blanie Floydendley",0,1," 382",720,"G",64,1
"0383_01","Earth",0,"G/55/S","TRAPPIST-1e",28,0,82,773,0,3693,140,"Phia Wagnerray",0,1," 383",4688,"G",55,0
"0383_02","Earth",1,"G/55/S","PSO J318.5-22",34,0,0,0,0,0,0,"Evane Wagnerray",0,2," 383",0,"G",55,0
"0384_01","Earth",0,"G/56/S","55 Cancri e",0,0,0,0,0,0,0,"Cliney Simpsonks",1,1," 384",0,"G",56,0
"0384_02","Earth",0,"G/56/S","TRAPPIST-1e",14,0,3,0,881,25,0,"Ellard Simpsonks",1,2," 384",909,"G",56,0
"0385_01","Earth",0,"G/65/P","TRAPPIST-1e",23,0,13,747,0,0,128,"Tanley Klinson",0,1," 385",888,"G",65,1
"0387_01","Earth",1,"G/66/P","TRAPPIST-1e",49,0,0,0,0,0,0,"Verek Merce",0,1," 387",0,"G",66,1
"0388_01","Earth",1,"G/57/S","TRAPPIST-1e",14,0,0,0,0,0,0,"Fanna Sullones",0,1," 388",0,"G",57,0
"0389_01","Earth",0,"E/23/P","TRAPPIST-1e",18,0,391,44,356,0,0,"Elanda Savaraldez",0,1," 389",791,"E",23,1
"0391_01","Europa",0,"C/9/P","PSO J318.5-22",27,1,69,5728,0,0,987,"Dabik Cowsearney",1,1," 391",6784,"C",9,1
"0392_01","Earth",0,"E/24/P","TRAPPIST-1e",48,0,0,111,0,1508,0,"Ward Carreralend",0,1," 392",1619,"E",24,1
"0395_01","Europa",0,"B/17/P","55 Cancri e",31,1,0,11003,552,8157,5688,"Meropus Hervel",0,1," 395",25400,"B",17,1
"0395_02","Europa",0,"B/17/P","55 Cancri e",61,0,1,608,0,3835,1,"Hadyon Hervel",0,2," 395",4445,"B",17,1
"0396_01","Earth",1,"G/59/S","TRAPPIST-1e",18,0,0,0,0,0,0,"Brinez Robins",1,1," 396",0,"G",59,0
"0397_01","Mars",1,"F/69/S","TRAPPIST-1e",45,0,0,0,0,0,0,"Graw Mepie",1,1," 397",0,"F",69,0
"0398_01","Mars",0,"D/13/S","TRAPPIST-1e",22,0,28,420,36,6011,3,"Wales Tité",0,1," 398",6498,"D",13,0
"0401_01","Mars",0,"D/14/S","TRAPPIST-1e",30,1,1056,0,0,0,0,"Luse Pimne",0,1," 401",1056,"D",14,0
"0401_02","Mars",0,"D/14/S","TRAPPIST-1e",30,0,1770,0,0,13,0,"Parney Pimne",0,2," 401",1783,"D",14,0
"0402_01","Other",1,"D/15/S","55 Cancri e",32,1,0,0,0,0,0,"Teron Sageng",1,1," 402",0,"D",15,0
"0403_01","Mars",0,"D/13/P","TRAPPIST-1e",43,1,353,896,0,0,2,"Push Wate",1,1," 403",1251,"D",13,1
"0405_01","Earth",0,"F/89/P","55 Cancri e",17,0,177,0,0,310,7,"Denis Flowensley",0,1," 405",494,"F",89,1
"0407_01","Earth",0,"G/69/P","TRAPPIST-1e",23,0,0,21,0,0,1699,"Dandy Mirez",0,1," 407",1720,"G",69,1
"0407_02","Earth",0,"F/90/P","TRAPPIST-1e",20,0,0,465,0,5,223,"Luzel Mirez",0,2," 407",693,"F",90,1
"0407_03","Earth",1,"G/69/P","TRAPPIST-1e",39,0,0,0,0,0,0,"Dennya Mirez",0,3," 407",0,"G",69,1
"0408_01","Mars",0,"E/25/P","TRAPPIST-1e",35,0,1134,113,52,0,0,"Cus Ble",0,1," 408",1299,"E",25,1
"0409_01","Mars",0,"F/71/S","TRAPPIST-1e",31,0,0,0,1116,2,0,"Mats Iccle",0,1," 409",1118,"F",71,0
"0410_01","Earth",0,"F/72/S","55 Cancri e",21,0,0,150,0,567,0,"Tyrona Roachoanand",0,1," 410",717,"F",72,0
"0411_01","Earth",0,"F/91/P","TRAPPIST-1e",16,0,691,0,101,140,0,"Benny Rushorney",0,1," 411",932,"F",91,1
"0412_01","Europa",0,"C/11/P","TRAPPIST-1e",60,0,0,7255,5952,1537,0,"Baton Quelfly",1,1," 412",14744,"C",11,1
"0413_01","Earth",0,"F/92/P","TRAPPIST-1e",18,0,0,157,0,352,60,"Elina Steinardson",0,1," 413",569,"F",92,1
"0415_01","Earth",1,"G/60/S","TRAPPIST-1e",42,0,0,0,0,0,0,"Iney Pierry",0,1," 415",0,"G",60,0
"0417_01","Europa",1,"B/18/P","55 Cancri e",68,0,0,0,0,0,0,"Lesatik Poicaptic",1,1," 417",0,"B",18,1
"0417_02","Europa",0,"B/18/P","55 Cancri e",22,0,0,1170,0,5467,1241,"Mirark Unhearfus",0,2," 417",7878,"B",18,1
"0417_03","Europa",1,"B/18/P","TRAPPIST-1e",59,0,0,0,0,0,0,"Enifik Unhearfus",1,3," 417",0,"B",18,1
"0423_01","Europa",0,"B/19/P","TRAPPIST-1e",33.0182767624021,0,8,3584,0,13,57,"Syrmark Pumbody",1,1," 423",3662,"B",19,1
"0425_01","Mars",0,"F/96/P","TRAPPIST-1e",37,0,1094,2,26,34,1,"Blesh Fiha",0,1," 425",1157,"F",96,1
"0425_02","Mars",1,"F/96/P","TRAPPIST-1e",3,0,0,0,0,0,0,"Cowns Fiha",1,2," 425",0,"F",96,1
"0425_03","Mars",1,"F/96/P","TRAPPIST-1e",31,0,0,0,0,0,0,"Ree Fiha",1,3," 425",0,"F",96,1
"0427_01","Europa",0,"E/26/P","TRAPPIST-1e",31,0,417,0,7185,562,792,"Algor Efulows",1,1," 427",8956,"E",26,1
"0428_01","Europa",0,"C/16/S","TRAPPIST-1e",29,0,0,4118,0,715,3139,"Chargin Chocaters",1,1," 428",7972,"C",16,0
"0429_01","Europa",0,"A/5/S","55 Cancri e",20,0,2,10116,0,2,225,"Aino Ineysive",1,1," 429",10345,"A",5,0
"0429_02","Europa",1,"A/5/S","55 Cancri e",46,0,0,0,0,0,0,"Taurak Ineysive",1,2," 429",0,"A",5,0
"0430_01","Earth",0,"F/75/S","TRAPPIST-1e",29,0,0,1026,0,16,0,"Eliana Jorden",1,1," 430",1042,"F",75,0
"0431_01","Mars",1,"F/97/P","TRAPPIST-1e",43,0,0,0,0,0,0,"Fronch Melto",1,1," 431",0,"F",97,1
"0432_01","Mars",0,"F/76/S","TRAPPIST-1e",17,0,1483,10,0,0,0,"Caper Knike",0,1," 432",1493,"F",76,0
"0433_01","Europa",1,"B/20/P","55 Cancri e",27,0,0,0,0,0,0,"Hekark Mormonized",1,1," 433",0,"B",20,1
